League,LeagueId,Country,Round,EsEliminatoria,Date,HomeTeamId,AwayTeamId,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR,HS,AS,Referee
Serie B,72.0,,,False,2024-11-30,1578.0,520.0,Sudtirol,Cremonese,0.0,4.0,,,4.0,4.0,2.0,0.0,0.0,0.0,12.0,15.0,Desconocido
National League,43.0,,,False,2024-11-30,,,Sutton,Fylde,2.0,0.0,,,,,6.0,3.0,0.0,0.0,,,Desconocido
Championship,407.0,,,False,2024-11-30,76.0,1355.0,Swansea,Portsmouth,2.0,2.0,,,9.0,1.0,2.0,4.0,0.0,0.0,22.0,6.0,Desconocido
La Liga 2,141,Spain,,False,2024-11-30,719,797,Tenerife,Elche,1.0,1.0,,,2.0,6.0,5.0,6.0,1.0,1.0,13.0,7.0,Daniel Palencia
Bundesliga,218.0,,,False,2024-11-30,182.0,,Union Berlin,Leverkusen,1.0,2.0,,,1.0,3.0,4.0,2.0,0.0,0.0,8.0,8.0,Desconocido
La Liga,140.0,,,False,2024-11-30,720.0,,Valladolid,Ath Madrid,0.0,5.0,,,3.0,5.0,1.0,2.0,0.0,0.0,9.0,13.0,Desconocido
Super League Greece,197,Greece,,False,2024-11-30,2110,956,Volos NFC,Lamia,0.0,0.0,,,6.0,4.0,4.0,3.0,0.0,0.0,10.0,9.0,S. Tsimenteridis
Championship,407.0,,,False,2024-11-30,38.0,72.0,Watford,QPR,0.0,0.0,,,7.0,5.0,2.0,3.0,0.0,0.0,17.0,16.0,Desconocido
Bundesliga,218.0,,,False,2024-11-30,162.0,,Werder Bremen,Stuttgart,2.0,2.0,,,11.0,2.0,1.0,1.0,0.0,0.0,20.0,10.0,Desconocido
Premier League,569.0,,,False,2024-11-30,48.0,9419.0,West Ham,Arsenal,2.0,5.0,,,2.0,10.0,4.0,1.0,0.0,0.0,12.0,16.0,Desconocido
National League,43.0,,,False,2024-11-30,1836.0,,Woking,Yeovil,0.0,2.0,,,,,2.0,2.0,1.0,0.0,,,Desconocido
Premier League,569.0,,,False,2024-11-30,39.0,35.0,Wolves,Bournemouth,2.0,4.0,,,3.0,4.0,4.0,1.0,0.0,0.0,10.0,12.0,Desconocido
National League,43.0,,,False,2024-11-30,1828.0,1838.0,York,Maidenhead,6.0,2.0,,,,,0.0,2.0,0.0,1.0,,,Desconocido
La Liga 2,141,Spain,,False,2024-11-30,732,722,Zaragoza,Albacete,0.0,1.0,,,6.0,1.0,4.0,1.0,0.0,0.0,19.0,7.0,José Guzmán
Eredivisie,88.0,,,False,2024-11-30,,426.0,Zwolle,Sparta Rotterdam,1.0,0.0,,,3.0,7.0,3.0,1.0,0.0,0.0,10.0,13.0,Desconocido
Turkey Super Lig,203,Turkey,,False,2024-11-29,1005,1002,Antalyaspor,Sivasspor,2.0,1.0,,,9.0,5.0,0.0,0.0,0.0,0.0,16.0,17.0,Y. Kol
Premier League,569.0,,,False,2024-11-29,51.0,41.0,Brighton,Southampton,1.0,1.0,,,7.0,6.0,2.0,4.0,0.0,0.0,22.0,10.0,Desconocido
Serie A,71.0,,,False,2024-11-29,490.0,,Cagliari,Verona,1.0,0.0,,,7.0,1.0,1.0,2.0,0.0,0.0,19.0,11.0,Desconocido
Primeira Liga,94.0,,,False,2024-11-29,231.0,15130.0,Farense,Estrela,1.0,0.0,,,3.0,6.0,4.0,2.0,0.0,0.0,11.0,13.0,Desconocido
Eredivisie,88.0,,,False,2024-11-29,210.0,417.0,Heerenveen,Waalwijk,1.0,1.0,,,3.0,3.0,0.0,0.0,0.0,0.0,13.0,12.0,Desconocido
Jupiler Pro League,144.0,,,False,2024-11-29,734.0,,Kortrijk,Mechelen,3.0,1.0,,,5.0,3.0,2.0,2.0,0.0,0.0,12.0,8.0,Desconocido
Bundesliga 2,,,,False,2024-11-29,,,Magdeburg,Hertha,1.0,3.0,,,5.0,1.0,3.0,3.0,0.0,0.0,12.0,12.0,Desconocido
La Liga,140.0,,,False,2024-11-29,798.0,532.0,Mallorca,Valencia,2.0,1.0,,,3.0,6.0,0.0,0.0,0.0,0.0,9.0,7.0,Desconocido
La Liga 2,141,Spain,,False,2024-11-29,718,726,Oviedo,Huesca,0.0,3.0,,,3.0,4.0,4.0,3.0,0.0,0.0,19.0,13.0,Iosu Galech
Serie B,72.0,,,False,2024-11-29,880.0,488.0,Reggiana,Sassuolo,0.0,2.0,,,3.0,2.0,6.0,6.0,0.0,0.0,18.0,8.0,Desconocido
Ligue 1,61.0,,,False,2024-11-29,93.0,116.0,Reims,Lens,0.0,2.0,,,3.0,1.0,1.0,2.0,0.0,0.0,16.0,11.0,Desconocido
Bundesliga 2,,,,False,2024-11-29,,,Schalke 04,Kaiserslautern,0.0,3.0,,,7.0,3.0,1.0,4.0,0.0,0.0,16.0,16.0,Desconocido
Championship,407.0,,,False,2024-11-29,,746.0,Sheffield United,Sunderland,1.0,0.0,,,8.0,8.0,4.0,2.0,1.0,1.0,14.0,16.0,Desconocido
Bundesliga,218.0,,,False,2024-11-29,,191.0,St Pauli,Holstein Kiel,3.0,1.0,,,4.0,4.0,2.0,5.0,0.0,0.0,11.0,10.0,Desconocido
Championship,407.0,,,False,2024-11-27,43.0,72.0,Cardiff,QPR,0.0,2.0,,,14.0,4.0,0.0,1.0,0.0,0.0,24.0,10.0,Desconocido
La Liga 2,,,,False,2024-11-27,,,Castellon,Ferrol,0.0,0.0,,,8.0,4.0,0.0,1.0,0.0,0.0,17.0,14.0,Desconocido
Championship,407.0,,,False,2024-11-27,69.0,76.0,Derby,Swansea,1.0,2.0,,,6.0,2.0,3.0,1.0,0.0,0.0,18.0,3.0,Desconocido
National League,43.0,,,False,2024-11-27,,1822.0,Ebbsfleet,Eastleigh,0.0,1.0,,,,,2.0,2.0,0.0,0.0,,,Desconocido
National League,43.0,,,False,2024-11-27,1378.0,,Forest Green,Halifax,1.0,1.0,,,,,1.0,1.0,0.0,0.0,,,Desconocido
Championship,407.0,,,False,2024-11-27,63.0,1359.0,Leeds,Luton,3.0,0.0,,,9.0,1.0,1.0,2.0,0.0,0.0,20.0,7.0,Desconocido
La Liga 2,141,Spain,,False,2024-11-27,539,535,Levante,Malaga,4.0,2.0,,,7.0,3.0,2.0,1.0,0.0,0.0,23.0,13.0,Germán Cid
Championship,407.0,,,False,2024-11-27,70.0,67.0,Middlesbrough,Blackburn,0.0,1.0,,,5.0,3.0,1.0,0.0,0.0,0.0,10.0,7.0,Desconocido
National League,43.0,,,False,2024-11-27,,1369.0,Yeovil,Barnet,1.0,2.0,,,,,2.0,0.0,0.0,0.0,,,Desconocido
La Liga 2,141,Spain,,False,2024-11-26,723,713,Almeria,Cordoba,4.0,0.0,,,2.0,3.0,0.0,3.0,0.0,0.0,10.0,10.0,Oliver De La Fuente
National League,43.0,,,False,2024-11-26,4700.0,1828.0,Altrincham,York,3.0,0.0,,,,,0.0,1.0,0.0,0.0,,,Desconocido
League 1,41,England,,False,2024-11-26,747,53,Barnsley,Reading,2.0,2.0,,,11.0,4.0,1.0,0.0,0.0,0.0,21.0,11.0,Z. Kennard-Kettle
National League,43.0,,,False,2024-11-26,,1838.0,Braintree Town,Maidenhead,1.0,3.0,,,,,0.0,3.0,1.0,0.0,,,Desconocido
League 1,,,,False,2024-11-26,,1356.0,Bristol Rvs,Blackpool,0.0,2.0,,,2.0,2.0,3.0,4.0,0.0,0.0,7.0,12.0,Desconocido
Championship,407.0,,,False,2024-11-26,44.0,1346.0,Burnley,Coventry,2.0,0.0,,,6.0,2.0,0.0,1.0,0.0,0.0,12.0,3.0,Desconocido
League 1,,,,False,2024-11-26,,1335.0,Burton,Charlton,0.0,1.0,,,3.0,7.0,0.0,6.0,1.0,0.0,7.0,24.0,Desconocido
League 1,,,,False,2024-11-26,,68.0,Cambridge,Bolton,1.0,1.0,,,4.0,5.0,2.0,5.0,1.0,0.0,11.0,13.0,Desconocido
National League,43.0,,,False,2024-11-26,,,Dag and Red,Aldershot,3.0,2.0,,,,,1.0,0.0,0.0,1.0,,,Desconocido
League 1,,,,False,2024-11-26,,54.0,Exeter,Birmingham,0.0,2.0,,,2.0,7.0,4.0,2.0,0.0,0.0,3.0,19.0,Desconocido
National League,43.0,,,False,2024-11-26,1823.0,1339.0,Gateshead,Rochdale,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,Desconocido
National League,43.0,,,False,2024-11-26,1366.0,,Hartlepool,Fylde,2.0,0.0,,,,,1.0,2.0,0.0,0.0,,,Desconocido
Premiership Escocia,179,Scotland,,False,2024-11-26,249,252,Hibernian,Aberdeen,3.0,3.0,,,9.0,6.0,3.0,1.0,0.0,0.0,21.0,15.0,C. Scott
Championship,407.0,,,False,2024-11-26,,,Hull,Sheffield Weds,0.0,2.0,,,4.0,6.0,1.0,2.0,0.0,0.0,9.0,16.0,Desconocido
League 1,41,England,,False,2024-11-26,1373,37,Leyton Orient,Huddersfield,0.0,2.0,,,8.0,4.0,2.0,1.0,0.0,0.0,11.0,14.0,L. Swabey
Championship,407.0,,,False,2024-11-26,71.0,1357.0,Norwich,Plymouth,6.0,1.0,,,8.0,4.0,0.0,1.0,0.0,0.0,19.0,13.0,Desconocido
National League,43.0,,,False,2024-11-26,1349.0,,Oldham,Boston Utd,4.0,0.0,,,,,2.0,2.0,0.0,0.0,,,Desconocido
Championship,407.0,,,False,2024-11-26,,,Sheffield United,Oxford,3.0,0.0,,,7.0,7.0,1.0,1.0,0.0,0.0,14.0,9.0,Desconocido
Championship,407.0,,,False,2024-11-26,,59.0,Stoke,Preston,0.0,0.0,,,8.0,10.0,1.0,1.0,0.0,0.0,12.0,8.0,Desconocido
Championship,407.0,,,False,2024-11-26,746.0,60.0,Sunderland,West Brom,0.0,0.0,,,13.0,2.0,0.0,0.0,0.0,0.0,18.0,2.0,Desconocido
National League,43.0,,,False,2024-11-26,,,Sutton,Solihull,1.0,0.0,,,,,3.0,3.0,0.0,0.0,,,Desconocido
League 2,42,England,,False,2024-11-26,1381,1333,Tranmere,AFC Wimbledon,0.0,2.0,,,4.0,2.0,4.0,1.0,0.0,0.0,17.0,14.0,O. Yates
League 2,42,England,,False,2024-11-26,1342,1832,Walsall,Bromley,2.0,2.0,,,4.0,6.0,0.0,1.0,0.0,0.0,17.0,11.0,M. Barlow
Championship,407.0,,,False,2024-11-26,38.0,56.0,Watford,Bristol City,1.0,0.0,,,3.0,6.0,2.0,2.0,0.0,0.0,7.0,14.0,Desconocido
League 1,41,England,,False,2024-11-26,61,1337,Wigan,Northampton,2.0,1.0,,,9.0,4.0,1.0,1.0,0.0,0.0,15.0,11.0,A. Bannister
National League,43.0,,,False,2024-11-26,1836.0,1341.0,Woking,Southend,0.0,0.0,,,,,3.0,1.0,0.0,1.0,,,Desconocido
League 1,41,England,,False,2024-11-26,1837,1379,Wrexham,Lincoln,1.0,0.0,,,1.0,6.0,1.0,0.0,0.0,0.0,11.0,14.0,J. Miles
League 1,,,,False,2024-11-26,1358.0,,Wycombe,Mansfield,1.0,0.0,,,3.0,4.0,1.0,1.0,0.0,0.0,9.0,7.0,Desconocido
Super League Greece,,,,False,2024-11-25,12260.0,,Atromitos,Levadeiakos,2.0,1.0,,,4.0,6.0,1.0,4.0,0.0,0.0,5.0,8.0,Desconocido
Ligue 2,62.0,,,False,2024-11-25,1304.0,,Dunkerque,Ajaccio,1.0,0.0,,,6.0,2.0,2.0,3.0,0.0,1.0,22.0,1.0,Desconocido
Serie A,71.0,,,False,2024-11-25,511.0,494.0,Empoli,Udinese,1.0,1.0,,,1.0,8.0,3.0,2.0,0.0,0.0,4.0,16.0,Desconocido
Premier League,569.0,,,False,2024-11-25,34.0,48.0,Newcastle,West Ham,0.0,2.0,,,8.0,3.0,1.0,0.0,0.0,0.0,18.0,15.0,Desconocido
League 2,42,England,,False,2024-11-25,1351,1363,Port Vale,Crewe,1.0,1.0,,,4.0,9.0,2.0,1.0,1.0,0.0,9.0,24.0,T. Kirk
Turkey Super Lig,,,,False,2024-11-25,998.0,,Trabzonspor,Ad. Demirspor,5.0,0.0,,,8.0,1.0,1.0,2.0,0.0,0.0,23.0,10.0,Desconocido
Serie A,71.0,,,False,2024-11-25,517.0,867.0,Venezia,Lecce,0.0,1.0,,,6.0,2.0,1.0,3.0,0.0,0.0,16.0,7.0,Desconocido
Eredivisie,88.0,,,False,2024-11-24,194.0,,Ajax,Zwolle,2.0,0.0,,,7.0,0.0,3.0,1.0,0.0,0.0,5.0,13.0,Desconocido
La Liga 2,141,Spain,,False,2024-11-24,722,719,Albacete,Tenerife,2.0,1.0,,,5.0,4.0,2.0,1.0,0.0,0.0,14.0,9.0,Miguel Sesma
Jupiler Pro League,144.0,,,False,2024-11-24,554.0,631.0,Anderlecht,Gent,6.0,0.0,,,3.0,5.0,0.0,4.0,0.0,2.0,18.0,6.0,Desconocido
Super League Greece,197,Greece,,False,2024-11-24,955,619,Asteras Tripolis,PAOK,1.0,2.0,,,4.0,4.0,2.0,1.0,0.0,0.0,5.0,12.0,K. Katikos
La Liga,140.0,,,False,2024-11-24,,,Ath Bilbao,Sociedad,1.0,0.0,,,4.0,4.0,3.0,4.0,0.0,0.0,12.0,6.0,Desconocido
Ligue 1,61.0,,,False,2024-11-24,108.0,77.0,Auxerre,Angers,1.0,0.0,,,2.0,2.0,4.0,1.0,0.0,0.0,10.0,10.0,Desconocido
Serie B,72.0,,,False,2024-11-24,508.0,510.0,Bari,Cittadella,3.0,2.0,,,7.0,8.0,3.0,4.0,0.0,0.0,15.0,13.0,Desconocido
Turkey Super Lig,,,,False,2024-11-24,,,Besiktas,Goztep,2.0,4.0,,,4.0,4.0,1.0,0.0,0.0,1.0,12.0,18.0,Desconocido
Serie A,71.0,,,False,2024-11-24,895.0,502.0,Como,Fiorentina,0.0,2.0,,,3.0,4.0,2.0,1.0,1.0,0.0,10.0,8.0,Desconocido
Serie B,72.0,,,False,2024-11-24,520.0,512.0,Cremonese,Frosinone,1.0,0.0,,,4.0,3.0,2.0,1.0,0.0,0.0,16.0,11.0,Desconocido
La Liga 2,141,Spain,,False,2024-11-24,797,718,Elche,Oviedo,4.0,0.0,,,6.0,0.0,3.0,4.0,0.0,0.0,23.0,4.0,Jon González
Serie A,71.0,,,False,2024-11-24,495.0,490.0,Genoa,Cagliari,2.0,2.0,,,6.0,8.0,2.0,2.0,0.0,0.0,20.0,17.0,Desconocido
Bundesliga,218.0,,,False,2024-11-24,191.0,,Holstein Kiel,Mainz,0.0,3.0,,,2.0,6.0,1.0,0.0,0.0,0.0,7.0,18.0,Desconocido
La Liga 2,,,,False,2024-11-24,726.0,,Huesca,Castellon,1.0,1.0,,,4.0,8.0,3.0,3.0,0.0,0.0,10.0,22.0,Desconocido
Premier League,569.0,,,False,2024-11-24,57.0,,Ipswich,Man United,1.0,1.0,,,4.0,3.0,0.0,0.0,0.0,0.0,11.0,11.0,Desconocido
Bundesliga 2,,,,False,2024-11-24,,,Kaiserslautern,Braunschweig,3.0,2.0,,,7.0,6.0,1.0,4.0,0.0,0.0,14.0,10.0,Desconocido
Turkey Super Lig,203,Turkey,,False,2024-11-24,607,3575,Konyaspor,Hatayspor,1.0,1.0,,,2.0,8.0,4.0,3.0,0.0,0.0,10.0,14.0,O. Çakır
La Liga 2,,,,False,2024-11-24,,,La Coruna,Sp Gijon,1.0,1.0,,,1.0,8.0,1.0,1.0,0.0,0.0,4.0,14.0,Desconocido
Serie A,71.0,,,False,2024-11-24,487.0,500.0,Lazio,Bologna,3.0,0.0,,,3.0,0.0,3.0,3.0,0.0,1.0,13.0,3.0,Desconocido
La Liga,140.0,,,False,2024-11-24,537.0,541.0,Leganes,Real Madrid,0.0,3.0,,,2.0,4.0,2.0,0.0,0.0,0.0,4.0,16.0,Desconocido
Ligue 1,61.0,,,False,2024-11-24,79.0,94.0,Lille,Rennes,1.0,0.0,,,3.0,3.0,3.0,2.0,0.0,0.0,5.0,4.0,Desconocido
Bundesliga,218.0,,,False,2024-11-24,,,M'gladbach,St Pauli,2.0,0.0,,,5.0,4.0,1.0,0.0,0.0,0.0,15.0,15.0,Desconocido
Jupiler Pro League,144.0,,,False,2024-11-24,,263.0,Mechelen,Beerschot VA,3.0,0.0,,,5.0,5.0,0.0,0.0,0.0,0.0,16.0,16.0,Desconocido
La Liga 2,141,Spain,,False,2024-11-24,799,9692,Mirandes,Eldense,1.0,0.0,,,4.0,5.0,3.0,2.0,0.0,0.0,9.0,10.0,Marta Huerta
Ligue 1,61.0,,,False,2024-11-24,83.0,111.0,Nantes,Le Havre,0.0,2.0,,,9.0,2.0,2.0,1.0,0.0,0.0,18.0,7.0,Desconocido
Serie A,71.0,,,False,2024-11-24,492.0,,Napoli,Roma,1.0,0.0,,,8.0,2.0,0.0,3.0,0.0,0.0,14.0,6.0,Desconocido
Ligue 1,61.0,,,False,2024-11-24,84.0,95.0,Nice,Strasbourg,2.0,1.0,,,4.0,7.0,2.0,0.0,0.0,0.0,15.0,10.0,Desconocido
Eredivisie,88.0,,,False,2024-11-24,,207.0,Nijmegen,Utrecht,1.0,2.0,,,8.0,5.0,0.0,1.0,0.0,0.0,19.0,10.0,Desconocido
Super League Greece,,,,False,2024-11-24,3415.0,,Olympiakos,AEK,4.0,1.0,,,2.0,0.0,3.0,1.0,0.0,1.0,11.0,6.0,Desconocido
